true_label,prob_real,prob_fake
1,1.2383971e-05,0.9999876
1,6.6637067e-06,0.9999933
1,6.6129664e-06,0.99999344
1,6.735052e-06,0.9999933
0,0.9999931,6.924658e-06
0,0.99999297,6.9750026e-06
0,0.9999931,6.8885174e-06
0,0.9999931,6.946174e-06
1,6.53914e-06,0.99999344
0,0.9999931,6.9344787e-06
1,6.5826002e-06,0.99999344
1,6.6096372e-06,0.99999344
1,9.965354e-06,0.99999
0,0.9999931,6.8615764e-06
0,0.9999931,6.8651702e-06
1,9.523841e-06,0.99999046
0,0.9999931,6.8791624e-06
1,6.5744443e-06,0.99999344
1,6.743895e-06,0.9999932
0,0.9999931,6.9508724e-06
0,0.9999931,6.914166e-06
1,6.749493e-06,0.9999932
0,0.9999931,6.9218454e-06
1,6.8271397e-06,0.9999932
0,0.9999931,6.900872e-06
0,0.9999931,6.933143e-06
0,0.99999297,7.062069e-06
1,6.623013e-06,0.9999933
0,0.9999931,6.8647837e-06
1,7.394689e-06,0.9999926
1,9.4656025e-06,0.9999906
0,0.9999931,6.9138364e-06
1,6.6188836e-06,0.9999933
1,6.96071e-06,0.9999931
1,6.5684344e-06,0.99999344
0,0.99999297,6.9795474e-06
1,6.6957873e-06,0.9999933
1,7.1647332e-06,0.99999285
1,6.5468716e-06,0.99999344
0,0.9999931,6.955494e-06
0,0.9999931,6.861328e-06
1,6.7790256e-06,0.9999932
1,6.602556e-06,0.99999344
0,0.9999931,6.860988e-06
1,6.6368416e-06,0.9999933
1,6.9074104e-06,0.9999931
1,6.6130106e-06,0.99999344
0,0.9999931,6.9096836e-06
0,0.9999931,6.8659624e-06
1,9.594017e-06,0.99999046
0,0.99999297,7.009571e-06
1,6.6279035e-06,0.9999933
0,0.9999931,6.924777e-06
0,0.9999931,6.917952e-06
1,8.2211545e-06,0.9999918
0,0.9999931,6.8880113e-06
1,6.6336015e-06,0.9999933
1,8.127082e-06,0.9999919
1,9.293913e-06,0.9999907
1,7.0097985e-06,0.99999297
1,8.957456e-06,0.99999106
1,6.7531755e-06,0.9999932
1,6.6037396e-06,0.99999344
0,0.99999106,8.915125e-06
1,6.765501e-06,0.9999932
1,6.65745e-06,0.9999933
0,0.9999931,6.9201164e-06
1,7.1167374e-06,0.99999285
0,0.9999931,6.890416e-06
1,7.5909616e-06,0.9999924
0,0.9999931,6.8780932e-06
1,7.1627246e-06,0.99999285
0,0.9999931,6.9427892e-06
1,6.6357657e-06,0.9999933
1,9.41523e-06,0.9999906
1,8.500874e-06,0.99999154
0,0.9999931,6.886422e-06
1,6.5963127e-06,0.99999344
0,0.9999931,6.961666e-06
1,3.620682e-05,0.99996376
1,6.6744105e-06,0.9999933
1,6.719994e-06,0.9999933
0,0.9999932,6.797138e-06
1,7.460949e-06,0.9999925
0,0.9999931,6.904783e-06
0,0.9999931,6.924209e-06
0,0.99999297,7.004265e-06
0,0.9999931,6.8680056e-06
1,6.7133515e-06,0.9999933
0,0.99992716,7.287144e-05
1,6.7776937e-06,0.9999932
1,6.5972126e-06,0.99999344
0,0.9999931,6.9039133e-06
1,6.6102803e-06,0.99999344
1,1.0822193e-05,0.99998915
0,0.99999297,6.976865e-06
1,7.0152687e-06,0.99999297
0,0.99999297,7.01143e-06
1,7.303439e-06,0.9999927
0,0.9999931,6.9208554e-06
0,0.9999931,6.9413727e-06
1,6.609852e-06,0.99999344
1,1.750543e-05,0.9999825
1,7.003671e-06,0.99999297
1,6.6136604e-06,0.99999344
1,6.910527e-06,0.9999931
0,0.9999931,6.859548e-06
1,2.4009632e-05,0.99997604
0,0.9999931,6.894702e-06
1,6.5714544e-06,0.99999344
0,0.9999931,6.9213042e-06
0,0.9999931,6.9174966e-06
1,6.7047013e-06,0.9999933
1,6.973048e-06,0.9999931
1,6.6673047e-06,0.9999933
1,6.7053343e-06,0.9999933
0,0.9999931,6.933672e-06
1,9.657171e-06,0.99999034
0,0.99999297,6.988959e-06
0,0.9999931,6.871045e-06
0,0.9999931,6.919021e-06
1,6.6965795e-06,0.9999933
0,0.99999297,6.9787416e-06
1,7.5903895e-06,0.9999924
1,6.855206e-06,0.9999931
0,0.9999932,6.8533764e-06
1,6.6831817e-06,0.9999933
0,0.9999932,6.7904134e-06
1,6.707413e-06,0.9999933
1,6.8985164e-06,0.9999931
0,0.9999931,6.9366747e-06
0,0.9999931,6.911041e-06
1,7.67506e-06,0.9999924
0,0.9999931,6.902913e-06
1,7.689521e-06,0.99999225
1,7.1257564e-06,0.99999285
0,0.9999931,6.9241496e-06
1,6.669511e-06,0.9999933
1,7.0800065e-06,0.99999297
0,0.9999931,6.910514e-06
1,7.217105e-06,0.9999927
1,7.0577466e-06,0.99999297
0,0.99999297,6.9739776e-06
0,0.9999931,6.9280136e-06
0,0.9999931,6.8939257e-06
1,9.200032e-06,0.9999908
1,6.5632057e-06,0.99999344
1,8.0526925e-06,0.9999919
1,6.6865664e-06,0.9999933
0,0.9999931,6.8928284e-06
0,0.9999931,6.937482e-06
1,6.586236e-06,0.99999344
0,0.9999931,6.878014e-06
1,6.6036832e-06,0.99999344
0,0.99999297,6.9775506e-06
1,6.668901e-06,0.9999933
0,0.9999931,6.891507e-06
0,0.9999931,6.9537496e-06
0,0.9999931,6.916408e-06
1,6.7895453e-06,0.9999932
1,6.689552e-06,0.9999933
1,6.622874e-06,0.9999933
0,0.9999931,6.9254174e-06
1,7.429594e-06,0.9999926
1,6.7163933e-06,0.9999933
1,6.7518235e-06,0.9999932
1,6.702969e-06,0.9999933
1,6.741008e-06,0.9999932
1,6.718539e-06,0.9999933
0,0.9999931,6.863448e-06
1,6.6719163e-06,0.9999933
0,0.9999931,6.8652816e-06
1,6.8830077e-06,0.9999931
0,0.9999931,6.9093676e-06
1,6.5207314e-06,0.99999344
1,6.6686525e-06,0.9999933
1,6.6397984e-06,0.9999933
0,0.9999931,6.867593e-06
1,6.80156e-06,0.9999932
0,0.9999931,6.9501234e-06
1,6.5928784e-06,0.99999344
0,0.99999297,6.998877e-06
0,0.9999931,6.868569e-06
0,0.9999931,6.893939e-06
1,7.1470313e-06,0.99999285
1,6.528111e-06,0.99999344
0,0.9999931,6.8754102e-06
1,6.491137e-06,0.99999356
0,0.9999931,6.8639265e-06
1,6.592426e-06,0.99999344
0,0.9999931,6.9164016e-06
1,1.9840689e-05,0.9999802
1,6.611718e-06,0.99999344
0,0.9999931,6.9364364e-06
1,6.863206e-06,0.9999931
0,0.99999297,7.0110823e-06
1,8.369975e-06,0.99999166
1,6.6367334e-06,0.9999933
1,7.35296e-06,0.9999926
1,6.9163225e-06,0.9999931
1,7.3840333e-06,0.9999926
1,6.667591e-06,0.9999933
1,6.648377e-06,0.9999933
0,0.9999931,6.8778636e-06
0,0.9999931,6.951376e-06
1,6.8135064e-06,0.9999932
0,0.9999931,6.8693944e-06
0,0.9999931,6.880645e-06
1,7.563972e-06,0.9999925
0,0.99999297,6.982616e-06
1,6.6685634e-06,0.9999933
0,0.9999931,6.8838344e-06
1,7.3370175e-06,0.9999926
1,8.354472e-06,0.99999166
1,7.79136e-06,0.99999225
1,7.629478e-06,0.9999924
1,6.6603075e-06,0.9999933
1,8.067173e-06,0.9999919
0,0.9999932,6.8522136e-06
1,6.64844e-06,0.9999933
0,0.9999931,6.8960567e-06
1,6.838178e-06,0.9999932
1,6.608213e-06,0.99999344
0,0.9999931,6.9101843e-06
1,7.0582314e-06,0.99999297
0,0.9999931,6.9004313e-06
0,0.9999931,6.8784534e-06
1,6.7450915e-06,0.9999932
1,7.071653e-06,0.99999297
0,0.9999931,6.897247e-06
1,6.6879825e-06,0.9999933
0,0.9999931,6.8782438e-06
0,0.9999931,6.9014513e-06
0,0.9999931,6.9404396e-06
0,0.9999931,6.899378e-06
0,0.9999931,6.880153e-06
0,0.9999931,6.8724216e-06
1,6.574771e-06,0.99999344
1,7.728353e-06,0.99999225
1,6.553687e-06,0.99999344
0,0.9999931,6.904519e-06
1,6.636234e-06,0.9999933
0,0.9999931,6.8865797e-06
1,1.4996718e-05,0.999985
1,1.0009311e-05,0.99999
0,0.9999931,6.8907975e-06
1,6.693776e-06,0.9999933
0,0.9999931,6.893749e-06
1,7.882915e-06,0.99999213
0,0.99999297,6.9928788e-06
0,0.9999931,6.8702984e-06
1,6.55055e-06,0.99999344
0,0.9999931,6.8771287e-06
1,6.7360593e-06,0.9999932
1,7.0249093e-06,0.99999297
1,7.549177e-06,0.9999925
0,0.9999931,6.951237e-06
1,6.6897237e-06,0.9999933
1,6.906541e-06,0.9999931
0,0.9999931,6.903643e-06
1,1.1720389e-05,0.9999883
1,6.571912e-06,0.99999344
1,6.6043694e-06,0.99999344
0,0.9999931,6.9048747e-06
1,8.644423e-06,0.9999913
1,7.916637e-06,0.99999213
0,0.9999932,6.8477125e-06
0,0.9999932,6.841883e-06
1,6.5902827e-06,0.99999344
1,6.8635595e-06,0.9999931
0,0.9999931,6.9155376e-06
1,6.896027e-05,0.999931
1,6.6777025e-06,0.9999933
1,6.558738e-06,0.99999344
0,0.9999931,6.907048e-06
1,6.5931054e-06,0.99999344
0,0.9999931,6.916421e-06
1,1.656033e-05,0.99998343
0,0.9999931,6.8799427e-06
1,2.4552164e-05,0.99997544
0,0.9999931,6.909677e-06
0,0.9999931,6.8758172e-06
1,9.795479e-06,0.9999902
1,7.481012e-06,0.9999925
0,0.9999932,6.824822e-06
1,7.959362e-06,0.999992
0,0.9999931,6.882903e-06
0,0.9999931,6.913665e-06
1,6.6661155e-06,0.9999933
1,7.144925e-06,0.99999285
0,0.9999931,6.912623e-06
1,7.905629e-06,0.99999213
1,9.607988e-06,0.99999034
0,0.9999932,6.8057716e-06
0,0.99999297,6.9908388e-06
0,0.9999931,6.9022344e-06
1,6.7433166e-06,0.9999932
0,0.9999931,6.8765976e-06
1,7.532026e-06,0.9999925
0,0.9999931,6.8749714e-06
1,6.6401526e-06,0.9999933
1,6.8628988e-06,0.9999931
0,0.9999932,6.8506974e-06
1,6.747485e-06,0.9999932
0,0.9999931,6.8714385e-06
0,0.9999931,6.892894e-06
0,0.9999931,6.883421e-06
0,0.9999931,6.889102e-06
0,0.9999931,6.884859e-06
1,1.9840689e-05,0.9999802
1,7.362657e-06,0.9999926
1,6.906113e-06,0.9999931
0,0.9999932,6.85169e-06
1,6.7183087e-06,0.9999933
0,0.9999931,6.9002012e-06
1,8.16601e-06,0.9999918
1,6.815833e-06,0.9999932
1,6.6940697e-06,0.9999933
1,6.57832e-06,0.99999344
1,9.541406e-06,0.99999046
1,6.563431e-06,0.99999344
1,7.257821e-06,0.9999927
0,0.9999932,6.850795e-06
0,0.9999931,6.861171e-06
0,0.9999931,6.896675e-06
0,0.9999931,6.9095518e-06
0,0.9999931,6.9567077e-06
1,6.5345394e-06,0.99999344
0,0.9999932,6.837969e-06
1,6.5769777e-06,0.99999344
1,7.608726e-06,0.9999924
0,0.9999931,6.9207363e-06
0,0.9999931,6.8997665e-06
0,0.99999297,7.071275e-06
0,0.99999297,6.9913185e-06
1,6.603891e-06,0.99999344
0,0.9999931,6.9629073e-06
1,7.0402743e-06,0.99999297
0,0.9999931,6.972556e-06
1,6.7789997e-06,0.9999932
0,0.9999931,6.946591e-06
0,0.9999931,6.914166e-06
0,0.9999931,6.8737977e-06
0,0.9999931,6.8838613e-06
0,0.9999931,6.883782e-06
1,6.60209e-06,0.99999344
0,0.9999931,6.858214e-06
0,0.9999931,6.923113e-06
1,6.5516992e-06,0.99999344
1,1.4087307e-05,0.99998593
0,0.99999297,7.052337e-06
1,6.69361e-06,0.9999933
1,8.480041e-06,0.99999154
0,0.9999931,6.8948857e-06
0,0.99999297,7.0041783e-06
0,0.9999931,6.873772e-06
1,6.9408766e-06,0.9999931
1,6.5927907e-06,0.99999344
1,7.07489e-06,0.99999297
1,6.67415e-06,0.9999933
0,0.9999931,6.9052307e-06
1,6.7129035e-06,0.9999933
1,6.6841053e-06,0.9999933
0,0.9999931,6.892493e-06
0,0.9999931,6.8653076e-06
1,6.6021908e-06,0.99999344
0,0.9999931,6.9337775e-06
1,6.7816313e-06,0.9999932
0,0.9999931,6.8940444e-06
1,6.719443e-06,0.9999933
1,7.001554e-06,0.99999297
1,9.572759e-06,0.99999046
0,0.9999931,6.9185458e-06
0,0.9999931,6.913322e-06
0,0.9999931,6.8925783e-06
0,0.9999931,6.8738827e-06
1,9.688111e-06,0.99999034
0,0.9999931,6.964647e-06
1,7.0525525e-06,0.99999297
0,0.9999931,6.8749778e-06
0,0.9999931,6.9106127e-06
0,0.9999931,6.877594e-06
0,0.9999931,6.8735944e-06
1,6.5688164e-06,0.99999344
0,0.9999931,6.9162365e-06
1,7.8545345e-06,0.99999213
0,0.9999931,6.9365556e-06
1,6.8176987e-06,0.9999932
1,6.7354426e-06,0.9999932
1,6.745503e-06,0.9999932
0,0.9999932,6.8476147e-06
0,0.9999932,6.8298095e-06
1,7.274938e-06,0.9999927
1,6.568879e-06,0.99999344
1,6.7765177e-06,0.9999932
0,0.9999931,6.873876e-06
0,0.9999931,6.8770764e-06
0,0.9999931,6.9472535e-06
1,7.029895e-06,0.99999297
0,0.9999931,6.9082935e-06
0,0.9999931,6.8991612e-06
1,7.1157056e-06,0.99999285
0,0.9999931,6.8993854e-06
0,0.99999297,6.9911184e-06
1,6.636683e-06,0.9999933
1,7.751545e-06,0.99999225
1,9.1881775e-06,0.9999908
0,0.9999931,6.8818917e-06
0,0.9999932,6.8526642e-06
0,0.9999931,6.8659624e-06
1,0.00011613188,0.9998839
0,0.9999932,6.8314903e-06
0,0.9999931,6.8991744e-06
1,6.6816583e-06,0.9999933
1,6.7771507e-06,0.9999932
1,6.8198515e-06,0.9999932
1,8.643236e-06,0.9999913
1,6.911483e-06,0.9999931
1,8.298886e-06,0.99999166
0,0.9999931,6.858064e-06
0,0.9999931,6.960265e-06
1,7.5076e-06,0.9999925
1,6.649366e-06,0.9999933
1,6.8483e-06,0.9999932
0,0.9999931,6.8663485e-06
0,0.9999932,6.85169e-06
0,0.9999931,6.9548373e-06
1,6.5834543e-06,0.99999344
0,0.9999931,6.855101e-06
1,1.8480057e-05,0.9999815
1,7.2873395e-06,0.9999927
1,6.6890416e-06,0.9999933
1,7.218785e-06,0.9999927
1,6.8045188e-06,0.9999932
0,0.9999932,6.8238655e-06
0,0.9999932,6.85139e-06
0,0.9999931,6.860333e-06
0,0.9999931,6.9378057e-06
0,0.9999931,6.918447e-06
0,0.9999931,6.9054936e-06
0,0.9999931,6.9709467e-06
0,0.9999931,6.880645e-06
1,6.6870257e-06,0.9999933
1,8.0150285e-06,0.999992
0,0.9999931,6.8956747e-06
1,6.5542995e-06,0.99999344
0,0.9999931,6.8729655e-06
1,6.7693863e-06,0.9999932
0,0.9999931,6.8546833e-06
1,1.0575694e-05,0.9999894
1,6.563118e-06,0.99999344
0,0.9999931,6.897615e-06
0,0.9999931,6.92075e-06
0,0.9999931,6.9259263e-06
0,0.9999931,6.9372436e-06
0,0.9999931,6.8803497e-06
0,0.9999931,6.8985296e-06
1,7.1727322e-06,0.99999285
1,6.696388e-06,0.9999933
1,6.8796276e-06,0.9999931
0,0.9999931,6.887381e-06
1,6.516728e-06,0.99999344
1,7.001727e-06,0.99999297
0,0.9999932,6.8214317e-06
0,0.9999932,6.838791e-06
1,9.792528e-06,0.9999902
0,0.9999931,6.9399825e-06
1,6.5144413e-06,0.99999344
0,0.9999931,6.9204393e-06
1,6.6883204e-06,0.9999933
1,8.376061e-06,0.99999166
1,6.6080365e-06,0.99999344
0,0.9999931,6.9151947e-06
1,7.419575e-06,0.9999926
0,0.9999931,6.856893e-06
0,0.9999931,6.901399e-06
1,6.503764e-06,0.99999344
0,0.9999931,6.8688573e-06
0,0.9999931,6.902505e-06
0,0.9999931,6.9227567e-06
0,0.9999931,6.900168e-06
1,6.5789227e-06,0.99999344
0,0.9999931,6.8593586e-06
0,0.99999297,6.9917123e-06
0,0.9999931,6.9202347e-06
0,0.9999931,6.908201e-06
1,1.1497678e-05,0.99998856
0,0.9999931,6.9185653e-06
1,7.418464e-06,0.9999926
0,0.9999931,6.9038606e-06
1,6.9300886e-06,0.9999931
1,9.2961645e-06,0.9999907
1,7.819004e-06,0.99999213
0,0.9999931,6.8840714e-06
1,6.633583e-06,0.9999933
0,0.9999932,6.819175e-06
1,6.7374854e-06,0.9999932
1,6.61872e-06,0.9999933
1,6.5889503e-06,0.99999344
1,1.09050125e-05,0.99998915
0,0.9999931,6.9247244e-06
0,0.9999931,6.9274197e-06
0,0.9999931,6.903525e-06
1,6.612424e-06,0.99999344
1,6.715003e-06,0.9999933
1,6.697129e-06,0.9999933
0,0.9999931,6.949805e-06
1,6.5667805e-06,0.99999344
0,0.9999932,6.8359873e-06
0,0.9999931,6.922169e-06
1,7.158887e-06,0.99999285
1,8.637724e-06,0.9999914
0,0.9999927,7.2524795e-06
1,6.5901004e-06,0.99999344
0,0.9999932,6.850841e-06
0,0.9999932,6.815235e-06
0,0.9999931,6.9182424e-06
1,8.033915e-06,0.999992
0,0.9999932,6.8470727e-06
0,0.99999297,6.9779694e-06
1,6.6119765e-06,0.99999344
1,6.607898e-06,0.99999344
0,0.9999931,6.9151547e-06
1,6.6451694e-06,0.9999933
1,7.751072e-06,0.99999225
0,0.9999931,6.8702857e-06
0,0.9999931,6.86299e-06
0,0.9999931,6.9295866e-06
1,6.616852e-06,0.9999933
0,0.9999931,6.9076673e-06
0,0.9999931,6.8893382e-06
1,6.66351e-06,0.9999933
1,8.371907e-06,0.99999166
0,0.9999932,6.845179e-06
0,0.9999931,6.9307766e-06
0,0.9999931,6.8800546e-06
0,0.9999931,6.955222e-06
1,9.430875e-06,0.9999906
0,0.9999932,6.8457075e-06
0,0.9999931,6.870259e-06
0,0.9999931,6.897727e-06
1,6.592514e-06,0.99999344
0,0.9999931,6.888642e-06
0,0.9999932,6.8477975e-06
1,6.9030575e-06,0.9999931
0,0.9999931,6.9652715e-06
1,7.4655327e-06,0.9999925
0,0.9999931,6.920248e-06
1,6.854285e-06,0.9999932
1,8.848212e-06,0.9999912
0,0.9999931,6.885371e-06
0,0.9999931,6.9121484e-06
0,0.9999931,6.9159596e-06
0,0.9999931,6.891126e-06
1,6.7207693e-06,0.9999933
1,6.7309684e-06,0.9999933
0,0.99999297,6.9904922e-06
1,6.7076303e-06,0.9999933
1,6.8427116e-06,0.9999932
1,8.689014e-06,0.9999913
0,0.9999931,6.8855816e-06
1,7.790989e-06,0.99999225
0,0.9999931,6.911687e-06
1,6.6065113e-06,0.99999344
1,7.87215e-06,0.99999213
1,6.8023387e-06,0.9999932
1,7.0914602e-06,0.99999297
1,8.184449e-06,0.9999918
0,0.9999931,6.910237e-06
1,6.5834165e-06,0.99999344
0,0.9999932,6.8388363e-06
0,0.9999931,6.8993522e-06
1,1.7695973e-05,0.99998236
1,7.1204436e-06,0.99999285
0,0.9999932,6.830852e-06
0,0.9999931,6.890725e-06
0,0.99999297,7.021788e-06
0,0.9999931,6.9506596e-06
1,6.6676735e-06,0.9999933
1,6.6358984e-06,0.9999933
1,6.5588506e-06,0.99999344
0,0.9999931,6.9479693e-06
1,7.1447002e-06,0.99999285
0,0.9999931,6.910494e-06
0,0.9999931,6.9529538e-06
0,0.9999931,6.892585e-06
0,0.9999931,6.906857e-06
1,7.3463857e-06,0.9999926
0,0.9999931,6.9521584e-06
1,9.1694965e-06,0.9999908
1,6.8023387e-06,0.9999932
1,6.7097544e-06,0.9999933
1,6.734429e-06,0.9999933
1,6.661603e-06,0.9999933
0,0.9999931,6.9057965e-06
1,9.924772e-06,0.9999901
1,6.6974285e-06,0.9999933
1,8.125337e-06,0.9999919
0,0.9999931,6.9023467e-06
0,0.9999931,6.9098683e-06
1,6.6965795e-06,0.9999933
1,7.4446593e-06,0.9999926
1,7.717262e-06,0.99999225
1,6.76234e-06,0.9999932
0,0.9999931,6.8895683e-06
1,6.9700227e-06,0.9999931
0,0.9999931,6.900681e-06
0,0.9999931,6.86447e-06
1,6.7109063e-06,0.9999933
1,6.6296807e-06,0.9999933
0,0.9999931,6.8806976e-06
1,6.97471e-06,0.99999297
1,6.667495e-06,0.9999933
1,1.4019933e-05,0.99998593
0,0.9999932,6.84879e-06
0,0.9999931,6.91716e-06
1,6.724475e-06,0.9999933
1,9.310991e-06,0.9999907
0,0.9999931,6.8617733e-06
0,0.9999931,6.9070743e-06
1,6.6348225e-06,0.9999933
0,0.9999931,6.904335e-06
1,7.0713695e-06,0.99999297
0,0.9999931,6.9000694e-06
1,6.5037334e-06,0.99999344
1,6.631179e-06,0.9999933
0,0.9999931,6.8631016e-06
0,0.9999931,6.8796676e-06
1,6.666033e-06,0.9999933
1,1.4719571e-05,0.99998534
1,7.011657e-06,0.99999297
0,0.9999931,6.9689995e-06
1,2.698345e-05,0.99997306
0,0.9999931,6.901372e-06
1,6.673806e-06,0.9999933
0,0.9999931,6.971811e-06
1,8.797341e-06,0.9999912
1,6.5869335e-06,0.99999344
1,7.6642345e-06,0.9999924
0,0.9999931,6.889943e-06
0,0.9999932,6.8542395e-06
1,6.746391e-06,0.9999932
0,0.9999931,6.8786044e-06
1,7.1388154e-06,0.99999285
1,8.689014e-06,0.9999913
1,6.627411e-06,0.9999933
1,6.5433323e-06,0.99999344
0,0.9999931,6.8756467e-06
1,6.839424e-06,0.9999932
0,0.9999931,6.864705e-06
1,6.697288e-06,0.9999933
0,0.9999931,6.9092484e-06
0,0.99999285,7.2037246e-06
0,0.9999931,6.971539e-06
0,0.9999931,6.939506e-06
1,6.7395486e-06,0.9999932
1,6.526804e-06,0.99999344
0,0.9999931,6.9315233e-06
1,6.5830022e-06,0.99999344
1,6.932059e-06,0.9999931
1,6.5588506e-06,0.99999344
1,7.42087e-06,0.9999926
0,0.9999931,6.9557523e-06
1,8.101073e-06,0.9999919
0,0.9999931,6.871799e-06
0,0.9999931,6.8809204e-06
1,8.764314e-06,0.9999912
1,1.0889425e-05,0.99998915
0,0.9999931,6.92771e-06
0,0.9999931,6.9307634e-06
1,7.270499e-06,0.9999927
1,6.945028e-06,0.9999931
0,0.9999932,6.832265e-06
0,0.9999931,6.8669774e-06
1,6.798941e-06,0.9999932
0,0.99999297,6.9742105e-06
1,6.733376e-06,0.9999933
1,6.63488e-06,0.9999933
1,6.760019e-06,0.9999932
0,0.9999931,6.8703116e-06
1,2.9722307e-05,0.9999703
1,6.6013345e-06,0.99999344
0,0.9999931,6.889457e-06
0,0.9999931,6.8756267e-06
0,0.9999932,6.8423788e-06
1,6.94038e-06,0.9999931
0,0.9999931,6.9119374e-06
1,6.661934e-06,0.9999933
0,0.9999931,6.9378125e-06
0,0.9999931,6.916197e-06
1,1.0516978e-05,0.9999895
0,0.9999931,6.9493008e-06
0,0.9999932,6.8441605e-06
0,0.99999297,7.0396104e-06
1,8.048746e-06,0.9999919
1,6.5699064e-06,0.99999344
0,0.9999931,6.8968066e-06
0,0.9999931,6.9038215e-06
0,0.99999297,6.982557e-06
1,6.572877e-06,0.99999344
0,0.9999931,6.8688046e-06
0,0.9999931,6.8849904e-06
1,1.4426393e-05,0.9999856
1,6.9427365e-06,0.9999931
0,0.9999931,6.8799754e-06
0,0.9999931,6.888826e-06
1,2.7715787e-05,0.9999722
0,0.9999931,6.866696e-06
1,1.1319188e-05,0.9999887
1,7.031719e-06,0.99999297
0,0.9999932,6.853801e-06
0,0.99999297,6.994326e-06
0,0.99999297,6.9958405e-06
0,0.99999285,7.1538093e-06
0,0.9999931,6.88924e-06
1,6.779142e-06,0.9999932
0,0.9999931,6.8974114e-06
1,6.7976566e-06,0.9999932
0,0.9999931,6.8653208e-06
0,0.99999297,7.013215e-06
0,0.99999297,7.0289298e-06
1,4.4012017e-05,0.999956
1,6.6595708e-06,0.9999933
0,0.9999931,6.9298117e-06
1,6.815742e-06,0.9999932
0,0.9999931,6.8957934e-06
0,0.9999931,6.8919408e-06
0,0.9999931,6.86536e-06
0,0.99997747,2.2481336e-05
1,7.3559895e-06,0.9999926
0,0.99999297,6.984808e-06
0,0.9999927,7.2819903e-06
1,6.691568e-06,0.9999933
0,0.9999931,6.883723e-06
1,9.486214e-06,0.99999046
0,0.9999931,6.9062185e-06
0,0.9999931,6.8971353e-06
0,0.9999931,6.8625586e-06
1,7.2555167e-06,0.9999927
0,0.9999931,6.8833224e-06
0,0.9999931,6.9034922e-06
1,6.8126096e-06,0.9999932
0,0.9999931,6.896662e-06
1,7.6004144e-06,0.9999924
0,0.9999931,6.8629247e-06
0,0.9999931,6.928318e-06
0,0.9999932,6.8408785e-06
0,0.9999931,6.926237e-06
0,0.9999931,6.8987797e-06
1,1.0139182e-05,0.99998987
1,7.649747e-06,0.9999924
0,0.99999297,6.997162e-06
0,0.9999931,6.9001812e-06
0,0.9999931,6.93071e-06
1,6.558951e-06,0.99999344
0,0.9999931,6.961154e-06
0,0.9999932,6.8397367e-06
1,6.579613e-06,0.99999344
0,0.9999931,6.8730246e-06
0,0.9999931,6.911239e-06
1,9.932905e-06,0.9999901
0,0.9999931,6.864581e-06
0,0.9999932,6.833321e-06
0,0.9999931,6.900043e-06
1,6.8177055e-06,0.9999932
0,0.9999778,2.2175142e-05
0,0.9999931,6.8624927e-06
0,0.9999931,6.970841e-06
1,6.746056e-06,0.9999932
1,6.561766e-06,0.99999344
0,0.9999931,6.8971876e-06
0,0.9999931,6.948917e-06
0,0.9999931,6.935226e-06
0,0.9999931,6.8669183e-06
0,0.9999931,6.8728805e-06
0,0.9999931,6.859797e-06
1,1.1040575e-05,0.9999889
1,1.0039683e-05,0.99999
1,6.5223735e-06,0.99999344
0,0.9999931,6.875181e-06
1,6.655958e-06,0.9999933
1,6.6543903e-06,0.9999933
0,0.99999297,6.9824832e-06
1,6.859522e-06,0.9999931
0,0.99999297,6.9807656e-06
0,0.9999931,6.8687264e-06
1,6.693253e-06,0.9999933
1,6.7973065e-06,0.9999932
0,0.9999931,6.9005564e-06
0,0.9999931,6.8893514e-06
1,6.675391e-06,0.9999933
0,0.9999931,6.924414e-06
0,0.9999931,6.8912377e-06
0,0.9999931,6.888432e-06
0,0.9999931,6.884754e-06
0,0.9999932,6.8286763e-06
0,0.9999931,6.8849513e-06
0,0.99999297,7.0283536e-06
1,6.5568242e-06,0.99999344
0,0.9999931,6.9420344e-06
1,7.5030757e-06,0.9999925
0,0.9999931,6.8572654e-06
1,6.55715e-06,0.99999344
0,0.9999931,6.8792538e-06
0,0.99999297,7.0645483e-06
0,0.9999931,6.884537e-06
1,6.6975244e-06,0.9999933
1,6.6256284e-06,0.9999933
0,0.9999931,6.857763e-06
0,0.99999297,6.982723e-06
0,0.9999931,6.8611253e-06
0,0.99999297,6.985107e-06
1,6.5914955e-06,0.99999344
1,6.7046885e-06,0.9999933
0,0.9999931,6.937733e-06
1,6.720808e-06,0.9999933
1,6.595319e-06,0.99999344
0,0.9999932,6.845812e-06
1,6.5835357e-06,0.99999344
1,1.0627926e-05,0.9999894
0,0.9999931,6.957458e-06
1,6.9349812e-06,0.9999931
1,7.3903952e-06,0.9999926
1,7.1676927e-06,0.99999285
0,0.9999931,6.90261e-06
1,8.085752e-06,0.9999919
0,0.9999932,6.83525e-06
1,6.910804e-06,0.9999931
0,0.9999931,6.9123657e-06
0,0.9999931,6.871072e-06
1,7.0211586e-06,0.99999297
0,0.9999896,1.0393045e-05
1,6.5881645e-06,0.99999344
1,7.829107e-06,0.99999213
0,0.9999931,6.8662766e-06
1,6.918717e-06,0.9999931
1,1.6355603e-05,0.99998367
0,0.9999931,6.895971e-06
1,6.664158e-06,0.9999933
0,0.9999931,6.9462662e-06
1,6.5907793e-06,0.99999344
1,3.5023186e-05,0.99996495
0,0.9999931,6.8718973e-06
0,0.9999931,6.8778895e-06
0,0.9999931,6.9053885e-06
